flight_date,flight_status,dep_iata,dep_icao,dep_airport,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_iata,arr_icao,arr_airport,arr_scheduled,arr_estimated,arr_actual,arr_delay,airline_name,flight_number,flight_iata,flight_icao,collected_at
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,DXB,OMDB,Dubai,2025-11-08T07:20:00+00:00,,,,Emirates,2215,EK2215,UAE2215,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,DXB,OMDB,Dubai,2025-11-08T07:20:00+00:00,,,,flydubai,756,FZ756,FDB756,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,CPT,FACT,Cape Town International,2025-11-08T11:50:00+00:00,,,,IndiGo,4327,6E4327,IGO4327,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,CPT,FACT,Cape Town International,2025-11-08T11:50:00+00:00,,,,Thai Airways International,9172,TG9172,THA9172,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,CPT,FACT,Cape Town International,2025-11-08T11:50:00+00:00,,,,Turkish Airlines,44,TK44,THY44,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,DPS,WADD,Ngurah Rai International,2025-11-08T19:30:00+00:00,,,,Turkish Airlines,66,TK66,THY66,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,HKG,VHHH,Hong Kong International,2025-11-08T17:05:00+00:00,,,,Hong Kong Airlines,3670,HX3670,CRK3670,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,HKG,VHHH,Hong Kong International,2025-11-08T17:05:00+00:00,,,,Air New Zealand,4850,NZ4850,ANZ4850,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,HKG,VHHH,Hong Kong International,2025-11-08T17:05:00+00:00,,,,Turkish Airlines,70,TK70,THY70,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,MNL,RPLL,Ninoy Aquino International,2025-11-08T18:10:00+00:00,,,,Philippine Airlines,3788,PR3788,PAL3788,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,MNL,RPLL,Ninoy Aquino International,2025-11-08T18:10:00+00:00,,,,Turkish Airlines,84,TK84,THY84,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,HRG,HEGN,Hurghada,2025-11-08T03:45:00+00:00,,,,EgyptAir,9664,MS9664,MSR9664,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,,HRG,HEGN,Hurghada,2025-11-08T03:45:00+00:00,,,,Turkish Airlines,702,TK702,THY702,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T01:55:00+00:00,2025-11-08T01:55:00+00:00,,25.0,TUN,DTTA,Carthage,2025-11-08T02:40:00+00:00,,,,Tunisair,215,TU215,TAR215,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,SVO,UUEE,Sheremetyevo International,2025-11-08T06:40:00+00:00,,,,Aeroflot,2139,SU2139,AFL2139,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,TPE,RCTP,Taiwan Taoyuan International (Chiang Kai Shek International),2025-11-08T17:40:00+00:00,,,,EVA Air,3504,BR3504,EVA3504,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,TPE,RCTP,Taiwan Taoyuan International (Chiang Kai Shek International),2025-11-08T17:40:00+00:00,,,,Turkish Airlines,24,TK24,THY24,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Malaysia Airlines,4270,MH4270,MAS4270,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Malindo Air,9200,OD9200,MXD9200,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Turkish Airlines,60,TK60,THY60,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,MRU,FIMP,Sir Seewoosagur Ramgoolam International,2025-11-08T12:30:00+00:00,,,,Turkish Airlines,160,TK160,THY160,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ASB,UTAA,Ashgabat,2025-11-08T07:45:00+00:00,,,,Turkish Airlines,324,TK324,THY324,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,JetBlue Airways,6933,B66933,JBU6933,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,Air Serbia,8152,JU8152,ASL8152,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,TAP Air Portugal,8832,TP8832,TAP8832,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,Turkish Airlines,2192,TK2192,THY2192,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ADB,LTBJ,Adnan Menderes Airport,2025-11-08T03:15:00+00:00,,,,Air Serbia,8061,JU8061,ASL8061,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ADB,LTBJ,Adnan Menderes Airport,2025-11-08T03:15:00+00:00,,,,Turkish Airlines,2354,TK2354,THY2354,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,SZF,LTFH,Carsamba,2025-11-08T03:30:00+00:00,,,,Turkish Airlines,2818,TK2818,THY2818,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,JNB,FAOR,Oliver Reginald Tambo International (Jan Smuts International),2025-11-08T10:50:00+00:00,,,,Turkish Airlines,38,TK38,THY38,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,PEK,ZBAA,Beijing Capital International,2025-11-08T16:15:00+00:00,,,,Turkish Airlines,88,TK88,THY88,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,GYD,UBBB,Heydar Aliyev International (Bina International),2025-11-08T06:00:00+00:00,,,,Turkish Airlines,338,TK338,THY338,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,COV,LTDB,Cukurova International Airport,2025-11-08T03:45:00+00:00,,,,Turkish Airlines,2474,TK2474,THY2474,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,OGU,LTCB,Ordu Giresun Airport,2025-11-08T03:45:00+00:00,,,,Turkish Airlines,2856,TK2856,THY2856,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,,,JFK,KJFK,John F Kennedy International,2025-11-07T11:05:00+00:00,,,,JetBlue Airways,6902,B66902,JBU6902,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,,,JFK,KJFK,John F Kennedy International,2025-11-07T11:05:00+00:00,,,,Uzbekistan Airways,7283,HY7283,UZB7283,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,,,JFK,KJFK,John F Kennedy International,2025-11-07T11:05:00+00:00,,,,Pakistan International Airlines,5003,PK5003,PIA5003,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,2025-11-07T08:30:00+00:00,26.0,LAX,KLAX,Los Angeles International,2025-11-07T11:10:00+00:00,2025-11-07T10:42:00+00:00,,,IndiGo,4025,6E4025,IGO4025,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,2025-11-07T08:30:00+00:00,26.0,LAX,KLAX,Los Angeles International,2025-11-07T11:10:00+00:00,2025-11-07T10:42:00+00:00,,,Uzbekistan Airways,7239,HY7239,UZB7239,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,2025-11-07T08:30:00+00:00,26.0,LAX,KLAX,Los Angeles International,2025-11-07T11:10:00+00:00,2025-11-07T10:42:00+00:00,,,Pakistan International Airlines,5179,PK5179,PIA5179,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:05:00+00:00,2025-11-07T08:05:00+00:00,2025-11-07T08:30:00+00:00,26.0,LAX,KLAX,Los Angeles International,2025-11-07T11:10:00+00:00,2025-11-07T10:42:00+00:00,,,Thai Airways International,7551,TG7551,THA7551,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T08:10:00+00:00,2025-11-07T08:10:00+00:00,2025-11-07T08:30:00+00:00,21.0,ALP,OSAP,Nejrab,2025-11-07T10:10:00+00:00,2025-11-07T10:00:00+00:00,,,Turkish Airlines,844,TK844,THY844,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T09:00:00+00:00,2025-11-07T09:00:00+00:00,2025-11-07T09:13:00+00:00,14.0,CND,LRCK,Kogalniceanu,2025-11-07T09:10:00+00:00,2025-11-07T08:52:00+00:00,,,Turkish Airlines,1065,TK1065,THY1065,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:45:00+00:00,2025-11-07T12:45:00+00:00,,25.0,CDG,LFPG,Charles De Gaulle,2025-11-07T14:10:00+00:00,,,,Turkish Airlines,,TK,THY,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T13:00:00+00:00,11.0,TUN,DTTA,Carthage,2025-11-07T13:50:00+00:00,2025-11-07T13:28:00+00:00,,,Nouvelair Tunisie,641,BJ641,LBT641,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T13:01:00+00:00,12.0,ADB,LTBJ,Adnan Menderes Airport,2025-11-07T13:55:00+00:00,2025-11-07T13:48:00+00:00,,,Pegasus,3305,PC3305,PGT3305,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T13:01:00+00:00,11.0,GYD,UBBB,Heydar Aliyev International (Bina International),2025-11-07T16:45:00+00:00,2025-11-07T16:24:00+00:00,,,AZAL Azerbaijan Airlines,6340,J26340,AHY6340,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T13:01:00+00:00,11.0,GYD,UBBB,Heydar Aliyev International (Bina International),2025-11-07T16:45:00+00:00,2025-11-07T16:24:00+00:00,,,Turkish Airlines,340,TK340,THY340,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T12:54:00+00:00,4.0,COV,LTDB,Cukurova International Airport,2025-11-07T14:25:00+00:00,2025-11-07T14:05:00+00:00,,,JetBlue Airways,6942,B66942,JBU6942,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T12:54:00+00:00,4.0,COV,LTDB,Cukurova International Airport,2025-11-07T14:25:00+00:00,2025-11-07T14:05:00+00:00,,,Air Serbia,8010,JU8010,ASL8010,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T12:54:00+00:00,4.0,COV,LTDB,Cukurova International Airport,2025-11-07T14:25:00+00:00,2025-11-07T14:05:00+00:00,,,Singapore Airlines,6280,SQ6280,SIA6280,2025-11-07 17:06:31
2025-11-07,active,IST,LTFM,Istanbul Airport,2025-11-07T12:50:00+00:00,2025-11-07T12:50:00+00:00,2025-11-07T12:54:00+00:00,4.0,COV,LTDB,Cukurova International Airport,2025-11-07T14:25:00+00:00,2025-11-07T14:05:00+00:00,,,Turkish Airlines,2458,TK2458,THY2458,2025-11-07 17:06:31
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Malaysia Airlines,4270,MH4270,MAS4270,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Malindo Air,9200,OD9200,MXD9200,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-11-08T17:20:00+00:00,,,,Turkish Airlines,60,TK60,THY60,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,MRU,FIMP,Sir Seewoosagur Ramgoolam International,2025-11-08T12:30:00+00:00,,,,Turkish Airlines,160,TK160,THY160,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ASB,UTAA,Ashgabat,2025-11-08T07:45:00+00:00,,,,Turkish Airlines,324,TK324,THY324,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,JetBlue Airways,6933,B66933,JBU6933,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,Air Serbia,8152,JU8152,ASL8152,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,TAP Air Portugal,8832,TP8832,TAP8832,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-08T03:10:00+00:00,,,,Turkish Airlines,2192,TK2192,THY2192,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ADB,LTBJ,Adnan Menderes Airport,2025-11-08T03:15:00+00:00,,,,Air Serbia,8061,JU8061,ASL8061,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:00:00+00:00,2025-11-08T02:00:00+00:00,,,ADB,LTBJ,Adnan Menderes Airport,2025-11-08T03:15:00+00:00,,,,Turkish Airlines,2354,TK2354,THY2354,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,JNB,FAOR,Oliver Reginald Tambo International (Jan Smuts International),2025-11-08T10:50:00+00:00,,,,Turkish Airlines,38,TK38,THY38,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,PEK,ZBAA,Beijing Capital International,2025-11-08T16:15:00+00:00,,,,Turkish Airlines,88,TK88,THY88,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:05:00+00:00,2025-11-08T02:05:00+00:00,,,GYD,UBBB,Heydar Aliyev International (Bina International),2025-11-08T06:00:00+00:00,,,,Turkish Airlines,338,TK338,THY338,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:10:00+00:00,2025-11-08T02:10:00+00:00,,,KIX,RJBB,Kansai International,2025-11-08T19:05:00+00:00,,,,Turkish Airlines,86,TK86,THY86,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:10:00+00:00,2025-11-08T02:10:00+00:00,,10.0,MIA,KMIA,Miami International Airport,2025-11-08T07:00:00+00:00,,,,Turkish Airlines,157,TK157,THY157,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:10:00+00:00,2025-11-08T02:10:00+00:00,,,HKT,VTSP,Phuket International,2025-11-08T15:50:00+00:00,,,,Turkish Airlines,172,TK172,THY172,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:10:00+00:00,2025-11-08T02:10:00+00:00,,,BGW,ORBI,Baghdad International,2025-11-08T05:10:00+00:00,,,,Turkish Airlines,802,TK802,THY802,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:10:00+00:00,2025-11-08T02:10:00+00:00,,,ASR,LTAU,Erkilet International Airport,2025-11-08T03:40:00+00:00,,,,Turkish Airlines,2026,TK2026,THY2026,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:15:00+00:00,2025-11-08T02:15:00+00:00,,,ICN,RKSI,Seoul (Incheon),2025-11-08T18:20:00+00:00,,,,Asiana Airlines,6932,OZ6932,AAR6932,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:15:00+00:00,2025-11-08T02:15:00+00:00,,,ICN,RKSI,Seoul (Incheon),2025-11-08T18:20:00+00:00,,,,Turkish Airlines,90,TK90,THY90,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:15:00+00:00,2025-11-08T02:15:00+00:00,,10.0,MEX,MMMX,Internacional Benito Juarez,2025-11-08T08:00:00+00:00,,,,Turkish Airlines,181,TK181,THY181,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:15:00+00:00,2025-11-08T02:15:00+00:00,,,SEZ,FSIA,Seychelles International Airport,2025-11-08T11:00:00+00:00,,,,Air Seychelles,6400,HM6400,SEY6400,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:15:00+00:00,2025-11-08T02:15:00+00:00,,,SEZ,FSIA,Seychelles International Airport,2025-11-08T11:00:00+00:00,,,,Turkish Airlines,748,TK748,THY748,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-08T03:40:00+00:00,,,,Air Serbia,8267,JU8267,ASL8267,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-08T03:40:00+00:00,,,,LOT - Polish Airlines,4651,LO4651,LOT4651,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-08T03:40:00+00:00,,,,EgyptAir,9290,MS9290,MSR9290,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-08T03:40:00+00:00,,,,Turkish Airlines,692,TK692,THY692,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,SSH,HESH,Sharm el-Sheikh International Airport,2025-11-08T04:00:00+00:00,,,,EgyptAir,9661,MS9661,MSR9661,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,SSH,HESH,Sharm el-Sheikh International Airport,2025-11-08T04:00:00+00:00,,,,Turkish Airlines,698,TK698,THY698,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-08T04:40:00+00:00,,,,Royal Air Maroc,9426,AT9426,RAM9426,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-08T04:40:00+00:00,,,,Air Serbia,8261,JU8261,ASL8261,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-08T04:40:00+00:00,,,,LOT - Polish Airlines,4657,LO4657,LOT4657,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-08T04:40:00+00:00,,,,Royal Jordanian,3704,RJ3704,RJA3704,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:20:00+00:00,2025-11-08T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-08T04:40:00+00:00,,,,Turkish Airlines,814,TK814,THY814,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:25:00+00:00,2025-11-08T02:25:00+00:00,,,CGK,WIII,Soekarno-Hatta International,2025-11-08T18:00:00+00:00,,,,Garuda Indonesia,9095,GA9095,GIA9095,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:25:00+00:00,2025-11-08T02:25:00+00:00,,,CGK,WIII,Soekarno-Hatta International,2025-11-08T18:00:00+00:00,,,,Turkish Airlines,56,TK56,THY56,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:25:00+00:00,2025-11-08T02:25:00+00:00,,,HAN,VVNB,Noibai International,2025-11-08T15:25:00+00:00,,,,Vietnam Airlines,3084,VN3084,HVN3084,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:25:00+00:00,2025-11-08T02:25:00+00:00,,,HAN,VVNB,Noibai International,2025-11-08T15:25:00+00:00,,,,Turkish Airlines,164,TK164,THY164,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:30:00+00:00,2025-11-08T02:30:00+00:00,,,HND,RJTT,Haneda Airport,2025-11-08T19:45:00+00:00,,,,EgyptAir,9362,MS9362,MSR9362,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:30:00+00:00,2025-11-08T02:30:00+00:00,,,HND,RJTT,Haneda Airport,2025-11-08T19:45:00+00:00,,,,ANA,6636,NH6636,ANA6636,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:30:00+00:00,2025-11-08T02:30:00+00:00,,,HND,RJTT,Haneda Airport,2025-11-08T19:45:00+00:00,,,,Turkish Airlines,198,TK198,THY198,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:30:00+00:00,2025-11-08T02:30:00+00:00,,,VKO,UUWW,Vnukovo,2025-11-08T06:25:00+00:00,,,,Turkish Airlines,419,TK419,THY419,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:35:00+00:00,2025-11-08T02:35:00+00:00,,,MLE,VRMM,Malé International Airport,2025-11-08T12:35:00+00:00,,,,Turkish Airlines,734,TK734,THY734,2025-11-07 19:23:57
2025-11-08,scheduled,IST,LTFM,Istanbul Airport,2025-11-08T02:35:00+00:00,2025-11-08T02:35:00+00:00,,,EBL,ORER,Erbil International (irbil Northwest),2025-11-08T05:10:00+00:00,,,,Turkish Airlines,804,TK804,THY804,2025-11-07 19:23:57
